scheduled_date,player_name,position,team_market,rec_rec,rec_yds,targets,grades_pass_route,pff_snaps,avg_depth_of_target,drop_rate,route_rate,slot_rate,wide_rate,yards_per_reception,yprr
2024-09-28,Dalen Cobb,WR,Georgia Southern,1,15,79.0,64.1,533.0,7.3,11.9,90.6,77.1,21.2,11.5,1.82
2024-09-28,Josh Dallas,WR,Georgia Southern,1,9,63.0,74.7,516.0,8.1,2.1,91.9,78.1,12.2,13.3,2.09
2024-09-28,Josh Dallas,WR,Georgia Southern,1,8,63.0,74.7,516.0,8.1,2.1,91.9,78.1,12.2,13.3,2.09
2024-09-28,Michel Dukes,RB,Georgia State,1,7,48.0,80.5,325.0,0.0,4.4,82.5,7.9,10.1,8.3,1.91
2024-09-28,Petey Tucker,WR,Georgia State,1,24,47.0,58.8,511.0,7.8,14.3,93.0,18.7,81.3,10.8,1.07
2024-09-28,Michel Dukes,RB,Georgia State,1,4,48.0,80.5,325.0,0.0,4.4,82.5,7.9,10.1,8.3,1.91
2024-09-28,Dorian Fleming,TE,Georgia State,1,0,75.0,69.3,726.0,7.7,7.4,85.7,54.0,4.9,11.3,1.42
2024-09-28,Josh Dallas,WR,Georgia Southern,1,2,63.0,74.7,516.0,8.1,2.1,91.9,78.1,12.2,13.3,2.09
2024-09-28,Dorian Fleming,TE,Georgia State,1,58,75.0,69.3,726.0,7.7,7.4,85.7,54.0,4.9,11.3,1.42
2024-09-28,Josh Dallas,WR,Georgia Southern,1,12,63.0,74.7,516.0,8.1,2.1,91.9,78.1,12.2,13.3,2.09
2024-09-28,Ted Hurst,WR,Georgia State,1,22,100.0,73.7,764.0,17.2,9.7,93.7,18.5,81.5,17.2,2.09
2024-09-28,Michel Dukes,RB,Georgia State,1,6,48.0,80.5,325.0,0.0,4.4,82.5,7.9,10.1,8.3,1.91
2024-09-28,Ted Hurst,WR,Georgia State,1,5,100.0,73.7,764.0,17.2,9.7,93.7,18.5,81.5,17.2,2.09
2024-09-28,Josh Dallas,WR,Georgia Southern,1,9,63.0,74.7,516.0,8.1,2.1,91.9,78.1,12.2,13.3,2.09
2024-09-28,Devonte Ross,WR,Troy,1,5,117.0,81.9,737.0,10.2,10.7,95.7,21.6,77.9,13.9,2.77
2024-09-28,Peyton Higgins,WR,Troy,1,7,47.0,62.6,340.0,7.9,8.6,93.0,96.7,2.5,9.3,1.31
2024-09-28,Devonte Ross,WR,Troy,1,16,117.0,81.9,737.0,10.2,10.7,95.7,21.6,77.9,13.9,2.77
2024-09-28,Devonte Ross,WR,Troy,1,8,117.0,81.9,737.0,10.2,10.7,95.7,21.6,77.9,13.9,2.77
2024-09-28,Coleman Owen,WR,Ohio,1,8,113.0,90.3,794.0,11.5,2.5,94.9,95.8,4.2,16.0,3.21
2024-09-28,Bobby Golden,WR,Akron,1,5,55.0,60.9,553.0,12.6,16.2,94.6,22.2,77.8,14.4,1.34
2024-09-28,Adrian Norton,WR,Akron,1,10,84.0,69.8,682.0,15.7,10.6,94.7,7.6,92.2,19.7,1.95
2024-09-28,Jake Newell,TE,Akron,1,9,47.0,59.0,540.0,2.8,2.8,87.9,5.8,10.4,7.3,0.83
2024-09-28,Bobby Golden,WR,Akron,1,15,55.0,60.9,553.0,12.6,16.2,94.6,22.2,77.8,14.4,1.34
2024-09-28,Bobby Golden,WR,Akron,1,12,55.0,60.9,553.0,12.6,16.2,94.6,22.2,77.8,14.4,1.34
2024-09-28,Adrian Norton,WR,Akron,1,11,84.0,69.8,682.0,15.7,10.6,94.7,7.6,92.2,19.7,1.95
2024-09-28,Chase Hendricks,WR,Ohio,1,5,67.0,58.7,718.0,12.9,11.1,94.8,7.4,92.6,11.8,1.35
2024-09-28,Coleman Owen,WR,Ohio,1,7,113.0,90.3,794.0,11.5,2.5,94.9,95.8,4.2,16.0,3.21
2024-09-28,Adrian Norton,WR,Akron,1,6,84.0,69.8,682.0,15.7,10.6,94.7,7.6,92.2,19.7,1.95
2024-09-28,Adrian Norton,WR,Akron,1,10,84.0,69.8,682.0,15.7,10.6,94.7,7.6,92.2,19.7,1.95
2024-09-28,Jake Newell,TE,Akron,1,17,47.0,59.0,540.0,2.8,2.8,87.9,5.8,10.4,7.3,0.83
2024-09-28,Coleman Owen,WR,Ohio,1,18,113.0,90.3,794.0,11.5,2.5,94.9,95.8,4.2,16.0,3.21
2024-09-28,Coleman Owen,WR,Ohio,1,18,113.0,90.3,794.0,11.5,2.5,94.9,95.8,4.2,16.0,3.21
2024-09-28,Jake Newell,TE,Akron,1,-2,47.0,59.0,540.0,2.8,2.8,87.9,5.8,10.4,7.3,0.83
2024-09-28,Jake Newell,TE,Akron,1,1,47.0,59.0,540.0,2.8,2.8,87.9,5.8,10.4,7.3,0.83
2024-09-28,Coleman Owen,WR,Ohio,1,4,113.0,90.3,794.0,11.5,2.5,94.9,95.8,4.2,16.0,3.21
2024-09-28,Jake Newell,TE,Akron,1,-1,47.0,59.0,540.0,2.8,2.8,87.9,5.8,10.4,7.3,0.83
2024-09-28,Jake Newell,TE,Akron,1,12,47.0,59.0,540.0,2.8,2.8,87.9,5.8,10.4,7.3,0.83
2024-09-28,Jake Newell,TE,Akron,1,6,47.0,59.0,540.0,2.8,2.8,87.9,5.8,10.4,7.3,0.83
2024-09-28,Coleman Owen,WR,Ohio,1,75,113.0,90.3,794.0,11.5,2.5,94.9,95.8,4.2,16.0,3.21
2024-09-28,Adrian Norton,WR,Akron,1,22,84.0,69.8,682.0,15.7,10.6,94.7,7.6,92.2,19.7,1.95
2024-09-28,Bobby Golden,WR,Akron,1,11,55.0,60.9,553.0,12.6,16.2,94.6,22.2,77.8,14.4,1.34
2024-09-28,Bobby Golden,WR,Akron,1,6,55.0,60.9,553.0,12.6,16.2,94.6,22.2,77.8,14.4,1.34
2024-09-28,Jake Newell,TE,Akron,1,2,47.0,59.0,540.0,2.8,2.8,87.9,5.8,10.4,7.3,0.83
2024-09-28,Israel Polk,WR,Akron,1,7,45.0,56.6,363.0,9.0,4.0,94.7,96.7,3.3,8.4,0.86
2024-09-28,Cayden Lee,WR,Ole Miss,1,15,72.0,76.9,750.0,11.7,0.0,94.8,76.7,21.9,15.3,2.08
2024-09-28,Tre Harris,WR,Ole Miss,1,12,76.0,89.4,366.0,12.0,7.7,93.9,13.6,86.0,17.2,5.12
2024-09-28,Tre Harris,WR,Ole Miss,1,39,76.0,89.4,366.0,12.0,7.7,93.9,13.6,86.0,17.2,5.12
2024-09-28,Dane Key,WR,Kentucky,1,7,92.0,81.6,626.0,13.9,4.1,90.9,21.0,77.7,15.2,2.47
2024-09-28,Dane Key,WR,Kentucky,1,8,92.0,81.6,626.0,13.9,4.1,90.9,21.0,77.7,15.2,2.47
2024-09-28,Barion Brown,WR,Kentucky,1,2,47.0,64.3,414.0,13.1,12.1,92.3,14.0,83.6,12.4,1.89
2024-09-28,Barion Brown,WR,Kentucky,1,2,47.0,64.3,414.0,13.1,12.1,92.3,14.0,83.6,12.4,1.89
2024-09-28,Tre Harris,WR,Ole Miss,1,11,76.0,89.4,366.0,12.0,7.7,93.9,13.6,86.0,17.2,5.12
2024-09-28,Dane Key,WR,Kentucky,1,9,92.0,81.6,626.0,13.9,4.1,90.9,21.0,77.7,15.2,2.47
2024-09-28,Tre Harris,WR,Ole Miss,1,4,76.0,89.4,366.0,12.0,7.7,93.9,13.6,86.0,17.2,5.12
2024-09-28,Dane Key,WR,Kentucky,1,16,92.0,81.6,626.0,13.9,4.1,90.9,21.0,77.7,15.2,2.47
2024-09-28,Dane Key,WR,Kentucky,1,24,92.0,81.6,626.0,13.9,4.1,90.9,21.0,77.7,15.2,2.47
2024-09-28,Dane Key,WR,Kentucky,1,5,92.0,81.6,626.0,13.9,4.1,90.9,21.0,77.7,15.2,2.47
2024-09-28,Tre Harris,WR,Ole Miss,1,5,76.0,89.4,366.0,12.0,7.7,93.9,13.6,86.0,17.2,5.12
2024-09-28,Tre Harris,WR,Ole Miss,1,5,76.0,89.4,366.0,12.0,7.7,93.9,13.6,86.0,17.2,5.12
2024-09-28,Dane Key,WR,Kentucky,1,21,92.0,81.6,626.0,13.9,4.1,90.9,21.0,77.7,15.2,2.47
2024-09-28,Dane Key,WR,Kentucky,1,15,92.0,81.6,626.0,13.9,4.1,90.9,21.0,77.7,15.2,2.47
2024-09-28,Tre Harris,WR,Ole Miss,1,6,76.0,89.4,366.0,12.0,7.7,93.9,13.6,86.0,17.2,5.12
2024-09-28,Tre Harris,WR,Ole Miss,1,39,76.0,89.4,366.0,12.0,7.7,93.9,13.6,86.0,17.2,5.12
2024-09-28,Tre Harris,WR,Ole Miss,1,1,76.0,89.4,366.0,12.0,7.7,93.9,13.6,86.0,17.2,5.12
2024-09-28,Barion Brown,WR,Kentucky,1,18,47.0,64.3,414.0,13.1,12.1,92.3,14.0,83.6,12.4,1.89
2024-09-28,Tre Harris,WR,Ole Miss,1,48,76.0,89.4,366.0,12.0,7.7,93.9,13.6,86.0,17.2,5.12
2024-09-28,Cayden Lee,WR,Ole Miss,1,4,72.0,76.9,750.0,11.7,0.0,94.8,76.7,21.9,15.3,2.08
2024-09-28,Barion Brown,WR,Kentucky,1,3,47.0,64.3,414.0,13.1,12.1,92.3,14.0,83.6,12.4,1.89
2024-09-28,Tre Harris,WR,Ole Miss,1,6,76.0,89.4,366.0,12.0,7.7,93.9,13.6,86.0,17.2,5.12
2024-09-28,Barion Brown,WR,Kentucky,1,63,47.0,64.3,414.0,13.1,12.1,92.3,14.0,83.6,12.4,1.89
2024-09-26,Dante Wright,WR,Temple,1,10,87.0,84.0,419.0,8.4,3.1,92.5,69.2,29.3,12.8,3.22
2024-09-26,Dante Wright,WR,Temple,1,1,87.0,84.0,419.0,8.4,3.1,92.5,69.2,29.3,12.8,3.22
2024-09-26,Dante Wright,WR,Temple,1,5,87.0,84.0,419.0,8.4,3.1,92.5,69.2,29.3,12.8,3.22
2024-09-26,Dante Wright,WR,Temple,1,15,87.0,84.0,419.0,8.4,3.1,92.5,69.2,29.3,12.8,3.22
2024-09-26,Dante Wright,WR,Temple,1,10,87.0,84.0,419.0,8.4,3.1,92.5,69.2,29.3,12.8,3.22
2024-09-26,Dante Wright,WR,Temple,1,18,87.0,84.0,419.0,8.4,3.1,92.5,69.2,29.3,12.8,3.22
2024-09-26,Dante Wright,WR,Temple,1,29,87.0,84.0,419.0,8.4,3.1,92.5,69.2,29.3,12.8,3.22
2024-09-26,Dante Wright,WR,Temple,1,10,87.0,84.0,419.0,8.4,3.1,92.5,69.2,29.3,12.8,3.22
2024-09-26,Ashton Allen,WR,Temple,1,6,46.0,57.7,613.0,12.0,4.0,94.8,11.7,88.3,13.4,0.92
2024-09-28,Isiah Paige,WR,Old Dominion,1,10,97.0,72.6,734.0,8.7,7.6,94.4,97.5,1.5,13.4,2.18
2024-09-28,Pat Conroy,TE,Old Dominion,1,9,52.0,62.4,763.0,8.6,5.1,90.3,57.8,8.4,14.1,1.43
2024-09-28,Jamal Johnson,RB,Bowling Green,1,8,44.0,55.5,365.0,3.4,11.1,85.5,24.8,16.1,7.3,1.13
2024-09-28,Harold Fannin Jr.,TE,Bowling Green,1,-1,150.0,96.4,710.0,7.5,3.3,94.1,31.7,26.2,13.3,3.77
2024-09-28,Jamal Johnson,RB,Bowling Green,1,5,44.0,55.5,365.0,3.4,11.1,85.5,24.8,16.1,7.3,1.13
2024-09-28,Malcolm Johnson Jr.,WR,Bowling Green,1,7,78.0,67.9,656.0,12.6,2.0,94.8,28.3,71.5,11.7,1.49
2024-09-28,Jamal Johnson,RB,Bowling Green,1,6,44.0,55.5,365.0,3.4,11.1,85.5,24.8,16.1,7.3,1.13
2024-09-28,Harold Fannin Jr.,TE,Bowling Green,1,30,150.0,96.4,710.0,7.5,3.3,94.1,31.7,26.2,13.3,3.77
2024-09-28,Harold Fannin Jr.,TE,Bowling Green,1,18,150.0,96.4,710.0,7.5,3.3,94.1,31.7,26.2,13.3,3.77
2024-09-28,Pat Conroy,TE,Old Dominion,1,75,52.0,62.4,763.0,8.6,5.1,90.3,57.8,8.4,14.1,1.43
2024-09-28,Harold Fannin Jr.,TE,Bowling Green,1,6,150.0,96.4,710.0,7.5,3.3,94.1,31.7,26.2,13.3,3.77
2024-09-28,Isiah Paige,WR,Old Dominion,1,17,97.0,72.6,734.0,8.7,7.6,94.4,97.5,1.5,13.4,2.18
2024-09-28,Harold Fannin Jr.,TE,Bowling Green,1,2,150.0,96.4,710.0,7.5,3.3,94.1,31.7,26.2,13.3,3.77
2024-09-28,Harold Fannin Jr.,TE,Bowling Green,1,43,150.0,96.4,710.0,7.5,3.3,94.1,31.7,26.2,13.3,3.77
2024-09-28,Harold Fannin Jr.,TE,Bowling Green,1,-3,150.0,96.4,710.0,7.5,3.3,94.1,31.7,26.2,13.3,3.77
2024-09-28,Harold Fannin Jr.,TE,Bowling Green,1,59,150.0,96.4,710.0,7.5,3.3,94.1,31.7,26.2,13.3,3.77
2024-09-28,Isiah Paige,WR,Old Dominion,1,11,97.0,72.6,734.0,8.7,7.6,94.4,97.5,1.5,13.4,2.18
2024-09-28,Diante Vines,WR,Old Dominion,1,-1,57.0,61.6,636.0,12.5,0.0,94.7,16.0,84.0,10.9,1.16
2024-09-28,Malcolm Johnson Jr.,WR,Bowling Green,1,13,78.0,67.9,656.0,12.6,2.0,94.8,28.3,71.5,11.7,1.49
2024-09-28,Harold Fannin Jr.,TE,Bowling Green,1,11,150.0,96.4,710.0,7.5,3.3,94.1,31.7,26.2,13.3,3.77
2024-09-28,Harold Fannin Jr.,TE,Bowling Green,1,7,150.0,96.4,710.0,7.5,3.3,94.1,31.7,26.2,13.3,3.77
2024-09-28,Harold Fannin Jr.,TE,Bowling Green,1,6,150.0,96.4,710.0,7.5,3.3,94.1,31.7,26.2,13.3,3.77
2024-09-28,Pat Conroy,TE,Old Dominion,1,15,52.0,62.4,763.0,8.6,5.1,90.3,57.8,8.4,14.1,1.43
2024-09-28,Diante Vines,WR,Old Dominion,1,6,57.0,61.6,636.0,12.5,0.0,94.7,16.0,84.0,10.9,1.16
2024-09-28,Malcolm Johnson Jr.,WR,Bowling Green,1,9,78.0,67.9,656.0,12.6,2.0,94.8,28.3,71.5,11.7,1.49
2024-09-28,Harold Fannin Jr.,TE,Bowling Green,1,10,150.0,96.4,710.0,7.5,3.3,94.1,31.7,26.2,13.3,3.77
2024-09-28,Darius Lassiter,WR,BYU,1,24,87.0,73.1,592.0,13.9,13.5,94.1,37.0,62.7,15.6,2.32
2024-09-28,Darius Lassiter,WR,BYU,1,13,87.0,73.1,592.0,13.9,13.5,94.1,37.0,62.7,15.6,2.32
2024-09-28,Hal Presley,WR,Baylor,1,10,61.0,68.2,527.0,14.0,3.1,93.7,5.7,94.3,14.0,1.54
2024-09-28,Hal Presley,WR,Baylor,1,4,61.0,68.2,527.0,14.0,3.1,93.7,5.7,94.3,14.0,1.54
2024-09-28,Josh Cameron,WR,Baylor,1,23,75.0,76.1,763.0,9.6,3.7,92.5,10.0,90.0,14.4,1.97
2024-09-28,Keelan Marion,WR,BYU,1,12,41.0,65.9,457.0,16.0,7.7,94.8,31.6,68.0,14.4,1.46
2024-09-28,Ashtyn Hawkins,WR,Baylor,1,21,62.0,72.6,589.0,9.0,6.5,91.2,76.0,23.7,13.1,1.95
2024-09-28,Josh Cameron,WR,Baylor,1,34,75.0,76.1,763.0,9.6,3.7,92.5,10.0,90.0,14.4,1.97
2024-09-28,Chase Roberts,WR,BYU,1,10,72.0,80.3,643.0,13.0,5.5,92.6,40.2,59.5,16.4,2.6
2024-09-28,Darius Lassiter,WR,BYU,1,9,87.0,73.1,592.0,13.9,13.5,94.1,37.0,62.7,15.6,2.32
2024-09-28,Darius Lassiter,WR,BYU,1,44,87.0,73.1,592.0,13.9,13.5,94.1,37.0,62.7,15.6,2.32
2024-09-28,Hal Presley,WR,Baylor,1,1,61.0,68.2,527.0,14.0,3.1,93.7,5.7,94.3,14.0,1.54
2024-09-28,Josh Cameron,WR,Baylor,1,19,75.0,76.1,763.0,9.6,3.7,92.5,10.0,90.0,14.4,1.97
2024-09-28,Josh Cameron,WR,Baylor,1,1,75.0,76.1,763.0,9.6,3.7,92.5,10.0,90.0,14.4,1.97
2024-09-28,Darius Lassiter,WR,BYU,1,14,87.0,73.1,592.0,13.9,13.5,94.1,37.0,62.7,15.6,2.32
2024-09-28,Chase Roberts,WR,BYU,1,10,72.0,80.3,643.0,13.0,5.5,92.6,40.2,59.5,16.4,2.6
2024-09-28,Darius Lassiter,WR,BYU,1,-3,87.0,73.1,592.0,13.9,13.5,94.1,37.0,62.7,15.6,2.32
2024-09-28,Hal Presley,WR,Baylor,1,24,61.0,68.2,527.0,14.0,3.1,93.7,5.7,94.3,14.0,1.54
2024-09-28,Ashtyn Hawkins,WR,Baylor,1,12,62.0,72.6,589.0,9.0,6.5,91.2,76.0,23.7,13.1,1.95
2024-09-28,Josh Cameron,WR,Baylor,1,18,75.0,76.1,763.0,9.6,3.7,92.5,10.0,90.0,14.4,1.97
2024-09-28,Hal Presley,WR,Baylor,1,5,61.0,68.2,527.0,14.0,3.1,93.7,5.7,94.3,14.0,1.54
2024-09-28,Hal Presley,WR,Baylor,1,11,61.0,68.2,527.0,14.0,3.1,93.7,5.7,94.3,14.0,1.54
2024-09-28,Ashtyn Hawkins,WR,Baylor,1,15,62.0,72.6,589.0,9.0,6.5,91.2,76.0,23.7,13.1,1.95
2024-09-28,Darius Lassiter,WR,BYU,1,10,87.0,73.1,592.0,13.9,13.5,94.1,37.0,62.7,15.6,2.32
2024-09-28,Chase Roberts,WR,BYU,1,4,72.0,80.3,643.0,13.0,5.5,92.6,40.2,59.5,16.4,2.6
2024-09-28,Darius Lassiter,WR,BYU,1,9,87.0,73.1,592.0,13.9,13.5,94.1,37.0,62.7,15.6,2.32
2024-09-28,Hal Presley,WR,Baylor,1,4,61.0,68.2,527.0,14.0,3.1,93.7,5.7,94.3,14.0,1.54
2024-09-28,Hal Presley,WR,Baylor,1,23,61.0,68.2,527.0,14.0,3.1,93.7,5.7,94.3,14.0,1.54
2024-09-28,Josh Cameron,WR,Baylor,1,23,75.0,76.1,763.0,9.6,3.7,92.5,10.0,90.0,14.4,1.97
2024-09-28,Josh Cameron,WR,Baylor,1,7,75.0,76.1,763.0,9.6,3.7,92.5,10.0,90.0,14.4,1.97
2024-09-28,Ashtyn Hawkins,WR,Baylor,1,11,62.0,72.6,589.0,9.0,6.5,91.2,76.0,23.7,13.1,1.95
2024-09-28,Ashtyn Hawkins,WR,Baylor,1,15,62.0,72.6,589.0,9.0,6.5,91.2,76.0,23.7,13.1,1.95
2024-09-29,Dorian Singer,WR,Utah,1,8,92.0,70.9,677.0,13.2,1.9,95.1,30.4,69.6,13.2,1.88
2024-09-29,Brant Kuithe,TE,Utah,1,6,54.0,79.8,363.0,8.1,10.3,89.2,53.6,12.2,14.4,2.55
2024-09-29,Dorian Singer,WR,Utah,1,22,92.0,70.9,677.0,13.2,1.9,95.1,30.4,69.6,13.2,1.88
2024-09-29,Tetairoa McMillan,WR,Arizona,1,8,130.0,85.8,713.0,13.7,7.7,94.6,21.6,78.1,15.7,2.87
2024-09-29,Tetairoa McMillan,WR,Arizona,1,13,130.0,85.8,713.0,13.7,7.7,94.6,21.6,78.1,15.7,2.87
2024-09-29,Chris Hunter,WR,Arizona,1,6,51.0,66.1,402.0,8.4,2.8,95.4,18.6,81.4,9.2,1.21
2024-09-29,Tetairoa McMillan,WR,Arizona,1,7,130.0,85.8,713.0,13.7,7.7,94.6,21.6,78.1,15.7,2.87
2024-09-29,Tetairoa McMillan,WR,Arizona,1,2,130.0,85.8,713.0,13.7,7.7,94.6,21.6,78.1,15.7,2.87
2024-09-29,Dorian Singer,WR,Utah,1,11,92.0,70.9,677.0,13.2,1.9,95.1,30.4,69.6,13.2,1.88
2024-09-29,Dorian Singer,WR,Utah,1,18,92.0,70.9,677.0,13.2,1.9,95.1,30.4,69.6,13.2,1.88
2024-09-29,Dorian Singer,WR,Utah,1,28,92.0,70.9,677.0,13.2,1.9,95.1,30.4,69.6,13.2,1.88
2024-09-29,Dorian Singer,WR,Utah,1,14,92.0,70.9,677.0,13.2,1.9,95.1,30.4,69.6,13.2,1.88
2024-09-29,Tetairoa McMillan,WR,Arizona,1,13,130.0,85.8,713.0,13.7,7.7,94.6,21.6,78.1,15.7,2.87
2024-09-29,Tetairoa McMillan,WR,Arizona,1,7,130.0,85.8,713.0,13.7,7.7,94.6,21.6,78.1,15.7,2.87
2024-09-29,Jeremiah Patterson,WR,Arizona,1,3,42.0,53.9,383.0,3.1,13.3,94.6,87.2,12.8,7.5,0.7
2024-09-29,Quali Conley,RB,Arizona,1,1,42.0,60.7,542.0,-1.9,4.9,64.2,5.7,7.0,6.3,1.03
2024-09-29,Brant Kuithe,TE,Utah,1,14,54.0,79.8,363.0,8.1,10.3,89.2,53.6,12.2,14.4,2.55
2024-09-29,Dorian Singer,WR,Utah,1,3,92.0,70.9,677.0,13.2,1.9,95.1,30.4,69.6,13.2,1.88
2024-09-29,Brant Kuithe,TE,Utah,1,6,54.0,79.8,363.0,8.1,10.3,89.2,53.6,12.2,14.4,2.55
2024-09-29,Quali Conley,RB,Arizona,1,13,42.0,60.7,542.0,-1.9,4.9,64.2,5.7,7.0,6.3,1.03
2024-09-29,Brant Kuithe,TE,Utah,1,15,54.0,79.8,363.0,8.1,10.3,89.2,53.6,12.2,14.4,2.55
2024-09-29,Dorian Singer,WR,Utah,1,37,92.0,70.9,677.0,13.2,1.9,95.1,30.4,69.6,13.2,1.88
2024-09-29,Brant Kuithe,TE,Utah,1,12,54.0,79.8,363.0,8.1,10.3,89.2,53.6,12.2,14.4,2.55
2024-09-29,Dorian Singer,WR,Utah,1,14,92.0,70.9,677.0,13.2,1.9,95.1,30.4,69.6,13.2,1.88
2024-09-28,Jacory Barney Jr.,WR,Nebraska,1,16,76.0,72.8,415.0,6.9,0.0,93.7,75.7,23.6,8.2,1.67
2024-09-28,Jaron Tibbs,WR,Purdue,1,19,42.0,65.4,446.0,10.2,10.7,94.4,37.2,62.8,12.2,1.2
2024-09-28,Jaron Tibbs,WR,Purdue,1,13,42.0,65.4,446.0,10.2,10.7,94.4,37.2,62.8,12.2,1.2
2024-09-28,Jahmal Banks,WR,Nebraska,1,27,72.0,68.3,695.0,12.8,2.2,93.0,12.4,86.4,13.3,1.48
2024-09-28,Jahmal Banks,WR,Nebraska,1,5,72.0,68.3,695.0,12.8,2.2,93.0,12.4,86.4,13.3,1.48
2024-09-28,Thomas Fidone II,TE,Nebraska,1,12,47.0,65.4,493.0,6.8,2.7,82.3,35.1,3.4,10.4,1.41
2024-09-28,Thomas Fidone II,TE,Nebraska,1,7,47.0,65.4,493.0,6.8,2.7,82.3,35.1,3.4,10.4,1.41
2024-09-28,Max Klare,TE,Purdue,1,13,74.0,85.6,579.0,8.8,8.9,89.3,46.7,4.6,13.4,2.22
2024-09-28,Jacory Barney Jr.,WR,Nebraska,1,12,76.0,72.8,415.0,6.9,0.0,93.7,75.7,23.6,8.2,1.67
2024-09-28,Thomas Fidone II,TE,Nebraska,1,20,47.0,65.4,493.0,6.8,2.7,82.3,35.1,3.4,10.4,1.41
2024-09-28,Jahmal Banks,WR,Nebraska,1,18,72.0,68.3,695.0,12.8,2.2,93.0,12.4,86.4,13.3,1.48
2024-09-28,Jaron Tibbs,WR,Purdue,1,3,42.0,65.4,446.0,10.2,10.7,94.4,37.2,62.8,12.2,1.2
2024-09-28,Max Klare,TE,Purdue,1,10,74.0,85.6,579.0,8.8,8.9,89.3,46.7,4.6,13.4,2.22
2024-09-28,Jahmal Banks,WR,Nebraska,1,6,72.0,68.3,695.0,12.8,2.2,93.0,12.4,86.4,13.3,1.48
2024-09-28,Jaron Tibbs,WR,Purdue,1,6,42.0,65.4,446.0,10.2,10.7,94.4,37.2,62.8,12.2,1.2
2024-09-28,Emmett Johnson,RB,Nebraska,1,8,41.0,75.2,385.0,-1.3,0.0,82.5,6.4,0.8,7.4,1.39
2024-09-28,Jahmal Banks,WR,Nebraska,1,26,72.0,68.3,695.0,12.8,2.2,93.0,12.4,86.4,13.3,1.48
2024-09-28,Isaiah Neyor,WR,Nebraska,1,14,63.0,61.3,582.0,13.9,8.1,92.8,4.3,95.7,13.4,1.31
2024-09-28,Jaron Tibbs,WR,Purdue,1,5,42.0,65.4,446.0,10.2,10.7,94.4,37.2,62.8,12.2,1.2
2024-09-28,Emmett Johnson,RB,Nebraska,1,27,41.0,75.2,385.0,-1.3,0.0,82.5,6.4,0.8,7.4,1.39
2024-09-28,Max Klare,TE,Purdue,1,17,74.0,85.6,579.0,8.8,8.9,89.3,46.7,4.6,13.4,2.22
2024-09-28,Omarion Dollison,WR,James Madison,1,10,62.0,61.4,717.0,15.9,7.5,97.0,14.8,84.9,17.1,1.61
2024-09-28,Cam Ross,WR,James Madison,1,11,63.0,55.2,710.0,11.4,18.2,97.2,38.1,61.9,12.1,1.16
2024-09-28,Cam Ross,WR,James Madison,1,9,63.0,55.2,710.0,11.4,18.2,97.2,38.1,61.9,12.1,1.16
2024-09-28,Yamir Knight,WR,James Madison,1,12,63.0,69.4,581.0,6.0,0.0,96.5,89.3,9.5,11.4,1.81
2024-09-28,Cam Pickett,WR,Ball State,1,5,77.0,62.0,564.0,9.1,10.9,94.2,14.3,85.7,10.8,1.48
2024-09-28,Yamir Knight,WR,James Madison,1,2,63.0,69.4,581.0,6.0,0.0,96.5,89.3,9.5,11.4,1.81
2024-09-28,Tanner Koziol,TE,Ball State,1,26,123.0,89.4,623.0,7.0,4.1,93.5,51.0,9.2,8.9,2.02
2024-09-28,Tanner Koziol,TE,Ball State,1,15,123.0,89.4,623.0,7.0,4.1,93.5,51.0,9.2,8.9,2.02
2024-09-28,Omarion Dollison,WR,James Madison,1,18,62.0,61.4,717.0,15.9,7.5,97.0,14.8,84.9,17.1,1.61
2024-09-28,Omarion Dollison,WR,James Madison,1,5,62.0,61.4,717.0,15.9,7.5,97.0,14.8,84.9,17.1,1.61
2024-09-28,Cam Pickett,WR,Ball State,1,5,77.0,62.0,564.0,9.1,10.9,94.2,14.3,85.7,10.8,1.48
2024-09-28,Tanner Koziol,TE,Ball State,1,4,123.0,89.4,623.0,7.0,4.1,93.5,51.0,9.2,8.9,2.02
2024-09-28,Tanner Koziol,TE,Ball State,1,6,123.0,89.4,623.0,7.0,4.1,93.5,51.0,9.2,8.9,2.02
2024-09-28,Cam Pickett,WR,Ball State,1,6,77.0,62.0,564.0,9.1,10.9,94.2,14.3,85.7,10.8,1.48
2024-09-28,Tanner Koziol,TE,Ball State,1,12,123.0,89.4,623.0,7.0,4.1,93.5,51.0,9.2,8.9,2.02
2024-09-28,Tanner Koziol,TE,Ball State,1,10,123.0,89.4,623.0,7.0,4.1,93.5,51.0,9.2,8.9,2.02
2024-09-28,Taylor Thompson,TE,James Madison,1,8,52.0,66.0,560.0,11.8,13.2,92.1,41.6,14.3,13.6,1.48
2024-09-28,Taylor Thompson,TE,James Madison,1,16,52.0,66.0,560.0,11.8,13.2,92.1,41.6,14.3,13.6,1.48
2024-09-28,Yamir Knight,WR,James Madison,1,10,63.0,69.4,581.0,6.0,0.0,96.5,89.3,9.5,11.4,1.81
2024-09-28,Tanner Koziol,TE,Ball State,1,-1,123.0,89.4,623.0,7.0,4.1,93.5,51.0,9.2,8.9,2.02
2024-09-28,Cam Pickett,WR,Ball State,1,3,77.0,62.0,564.0,9.1,10.9,94.2,14.3,85.7,10.8,1.48
2024-09-28,Cam Pickett,WR,Ball State,1,12,77.0,62.0,564.0,9.1,10.9,94.2,14.3,85.7,10.8,1.48
